['2013', '07', '02', '07', '17', '36', '0.931072', '0']
['2013', '07', '02', '07', '17', '37', '0.937472', '0']
['2013', '07', '02', '07', '17', '38', '0.944128', '0']
['2013', '07', '02', '07', '17', '39', '0.950784', '0']
['2013', '07', '02', '07', '17', '40', '0.957440', '0']
['2013', '07', '02', '07', '17', '41', '0.964096', '0']
['2013', '07', '02', '07', '17', '42', '0.970752', '0']
['2013', '07', '02', '07', '17', '44', '0.228864', '0']
['2013', '07', '02', '07', '17', '45', '0.487168', '0']
['2013', '07', '02', '07', '17', '46', '0.745472', '0']
['2013', '07', '02', '07', '17', '47', '0.752128', '0']
['2013', '07', '02', '07', '17', '48', '0.758784', '0']
['2013', '07', '02', '07', '17', '49', '0.765184', '0']
['2013', '07', '02', '07', '17', '50', '0.771840', '0']
['2013', '07', '02', '07', '17', '51', '0.778496', '0']
['2013', '07', '02', '07', '17', '52', '0.785152', '0']
['2013', '07', '02', '07', '17', '53', '0.791808', '0']
['2013', '07', '02', '07', '17', '54', '0.798464', '0']
['2013', '07', '02', '07', '17', '55', '0.805120', '0']
['2013', '07', '02', '07', '17', '56', '0.811776', '0']
['2013', '07', '02', '07', '17', '57', '0.818432', '0']
['2013', '07', '02', '07', '17', '58', '0.825088', '0']
['2013', '07', '02', '07', '17', '59', '0.831744', '0']
['2013', '07', '02', '07', '18', '00', '0.838144', '0']
['2013', '07', '02', '07', '18', '01', '0.844800', '0']
['2013', '07', '02', '07', '18', '02', '0.851456', '0']
['2013', '07', '02', '07', '18', '03', '0.858112', '0']
['2013', '07', '02', '07', '18', '05', '0.116480', '0']
['2013', '07', '02', '07', '18', '06', '0.123136', '0']
['2013', '07', '02', '07', '18', '07', '0.381440', '0']
['2013', '07', '02', '07', '18', '08', '0.640000', '0']
['2013', '07', '02', '07', '18', '09', '0.646400', '0']
['2013', '07', '02', '07', '18', '10', '0.653056', '0']
['2013', '07', '02', '07', '18', '11', '0.659712', '0']
['2013', '07', '02', '07', '18', '12', '0.666368', '0']
['2013', '07', '02', '07', '18', '13', '0.673024', '0']
['2013', '07', '02', '07', '18', '14', '0.679680', '0']
['2013', '07', '02', '07', '18', '15', '0.686336', '0']
['2013', '07', '02', '07', '18', '16', '0.692992', '0']
['2013', '07', '02', '07', '18', '17', '0.699392', '0']
['2013', '07', '02', '07', '18', '18', '0.706048', '0']
['2013', '07', '02', '07', '18', '19', '0.712704', '0']
['2013', '07', '02', '07', '18', '20', '0.719360', '0']
['2013', '07', '02', '07', '18', '21', '0.726016', '0']
['2013', '07', '02', '07', '18', '22', '0.732672', '0']
['2013', '07', '02', '07', '18', '23', '0.739328', '0']
['2013', '07', '02', '07', '18', '24', '0.745984', '0']
['2013', '07', '02', '07', '18', '26', '0.004096', '0']
['2013', '07', '02', '07', '18', '27', '0.010752', '0']
['2013', '07', '02', '07', '18', '28', '0.017408', '0']
['2013', '07', '02', '07', '18', '29', '0.275712', '0']
['2013', '07', '02', '07', '18', '30', '0.282368', '0']
['2013', '07', '02', '07', '18', '31', '0.289024', '0']
['2013', '07', '02', '07', '18', '32', '0.295680', '0']
['2013', '07', '02', '07', '18', '33', '0.302336', '0']
['2013', '07', '02', '07', '18', '34', '0.308992', '0']
['2013', '07', '02', '07', '18', '35', '0.315648', '0']
['2013', '07', '02', '07', '18', '36', '0.322304', '0']
['2013', '07', '02', '07', '18', '37', '0.328704', '0']
['2013', '07', '02', '07', '18', '38', '0.335360', '0']
['2013', '07', '02', '07', '18', '39', '0.342016', '0']
['2013', '07', '02', '07', '18', '40', '0.348672', '0']
['2013', '07', '02', '07', '18', '41', '0.355328', '0']
['2013', '07', '02', '07', '18', '42', '0.613376', '0']
['2013', '07', '02', '07', '18', '43', '0.620032', '0']
['2013', '07', '02', '07', '18', '44', '0.626688', '0']
['2013', '07', '02', '07', '18', '45', '0.633344', '0']
['2013', '07', '02', '07', '18', '46', '0.891904', '0']
['2013', '07', '02', '07', '18', '48', '0.150016', '0']
['2013', '07', '02', '07', '18', '49', '0.156672', '0']
['2013', '07', '02', '07', '18', '50', '0.163328', '0']
['2013', '07', '02', '07', '18', '51', '0.169728', '0']
['2013', '07', '02', '07', '18', '52', '0.176384', '0']
['2013', '07', '02', '07', '18', '53', '0.183040', '0']
['2013', '07', '02', '07', '18', '54', '0.189696', '0']
['2013', '07', '02', '07', '18', '55', '0.196352', '0']
['2013', '07', '02', '07', '18', '56', '0.203008', '0']
['2013', '07', '02', '07', '18', '57', '0.209664', '0']
['2013', '07', '02', '07', '18', '58', '0.216320', '0']
['2013', '07', '02', '07', '18', '59', '0.222976', '0']
['2013', '07', '02', '07', '19', '00', '0.229632', '0']
['2013', '07', '02', '07', '19', '01', '0.236032', '0']
['2013', '07', '02', '07', '19', '02', '0.242688', '0']
['2013', '07', '02', '07', '19', '03', '0.249344', '0']
['2013', '07', '02', '07', '19', '04', '0.256000', '0']
['2013', '07', '02', '07', '19', '05', '0.262656', '0']
['2013', '07', '02', '07', '19', '06', '0.269312', '0']
['2013', '07', '02', '07', '19', '07', '0.527872', '0']
['2013', '07', '02', '07', '19', '08', '0.534528', '0']
['2013', '07', '02', '07', '19', '09', '0.541184', '0']
['2013', '07', '02', '07', '19', '10', '0.547584', '0']
['2013', '07', '02', '07', '19', '11', '0.554240', '0']
['2013', '07', '02', '07', '19', '12', '0.560896', '0']
['2013', '07', '02', '07', '19', '13', '0.567552', '0']
['2013', '07', '02', '07', '19', '14', '0.574208', '0']
['2013', '07', '02', '07', '19', '15', '0.580864', '0']
['2013', '07', '02', '07', '19', '16', '0.587520', '0']
['2013', '07', '02', '07', '19', '17', '0.594176', '0']
['2013', '07', '02', '07', '19', '18', '0.600576', '0']
['2013', '07', '02', '07', '19', '19', '0.607232', '0']
['2013', '07', '02', '07', '19', '20', '0.613888', '0']
['2013', '07', '02', '07', '19', '21', '0.620544', '0']
['2013', '07', '02', '07', '19', '22', '0.627200', '0']
['2013', '07', '02', '07', '19', '23', '0.633856', '0']
['2013', '07', '02', '07', '19', '24', '0.640512', '0']
['2013', '07', '02', '07', '19', '25', '0.647168', '0']
['2013', '07', '02', '07', '19', '26', '0.653824', '0']
['2013', '07', '02', '07', '19', '27', '0.660480', '0']
['2013', '07', '02', '07', '19', '28', '0.667136', '0']
['2013', '07', '02', '07', '19', '29', '0.673792', '0']
['2013', '07', '02', '07', '19', '30', '0.680192', '0']
['2013', '07', '02', '07', '19', '31', '0.938496', '0']
['2013', '07', '02', '07', '19', '32', '0.945152', '0']
['2013', '07', '02', '07', '19', '33', '0.951808', '0']
['2013', '07', '02', '07', '19', '35', '0.210176', '0']
['2013', '07', '02', '07', '19', '36', '0.216832', '0']
['2013', '07', '02', '07', '19', '37', '0.223488', '0']
['2013', '07', '02', '07', '19', '38', '0.229888', '0']
['2013', '07', '02', '07', '19', '39', '0.236800', '0']
['2013', '07', '02', '07', '19', '40', '0.243200', '0']
['2013', '07', '02', '07', '19', '41', '0.249856', '0']
['2013', '07', '02', '07', '19', '42', '0.256512', '0']
['2013', '07', '02', '07', '19', '43', '0.263168', '0']
['2013', '07', '02', '07', '19', '44', '0.269824', '0']
['2013', '07', '02', '07', '19', '45', '0.276480', '0']
['2013', '07', '02', '07', '19', '46', '0.283136', '0']
['2013', '07', '02', '07', '19', '47', '0.289792', '0']
['2013', '07', '02', '07', '19', '48', '0.296448', '0']
['2013', '07', '02', '07', '19', '49', '0.303104', '0']
['2013', '07', '02', '07', '19', '50', '0.309504', '0']
['2013', '07', '02', '07', '19', '51', '0.316160', '0']
['2013', '07', '02', '07', '19', '52', '0.322816', '0']
['2013', '07', '02', '07', '19', '53', '0.329472', '0']
['2013', '07', '02', '07', '19', '54', '0.587520', '0']
['2013', '07', '02', '07', '19', '55', '0.594176', '0']
['2013', '07', '02', '07', '19', '56', '0.852736', '0']
['2013', '07', '02', '07', '19', '57', '0.859392', '0']
['2013', '07', '02', '07', '19', '58', '0.866048', '0']
['2013', '07', '02', '07', '19', '59', '0.872448', '0']
['2013', '07', '02', '07', '08', '00', '0.130816', '0']
['2013', '07', '02', '07', '08', '01', '0.137472', '0']
['2013', '07', '02', '07', '08', '02', '0.144128', '0']
['2013', '07', '02', '07', '08', '03', '0.150784', '0']
['2013', '07', '02', '07', '08', '04', '0.408832', '0']
['2013', '07', '02', '07', '08', '05', '0.415488', '0']
['2013', '07', '02', '07', '08', '06', '0.422144', '0']
['2013', '07', '02', '07', '08', '07', '0.428800', '0']
['2013', '07', '02', '07', '08', '08', '0.435456', '0']
['2013', '07', '02', '07', '08', '09', '0.442112', '0']
['2013', '07', '02', '07', '08', '10', '0.448768', '0']
['2013', '07', '02', '07', '08', '11', '0.455424', '0']
['2013', '07', '02', '07', '08', '12', '0.462080', '0']
['2013', '07', '02', '07', '08', '13', '0.468736', '0']
['2013', '07', '02', '07', '08', '14', '0.475136', '0']
['2013', '07', '02', '07', '08', '15', '0.481792', '0']
['2013', '07', '02', '07', '08', '16', '0.488448', '0']
['2013', '07', '02', '07', '08', '17', '0.495104', '0']
['2013', '07', '02', '07', '08', '18', '0.501760', '0']
['2013', '07', '02', '07', '08', '19', '0.508416', '0']
['2013', '07', '02', '07', '08', '20', '0.515072', '0']
['2013', '07', '02', '07', '08', '21', '0.521728', '0']
['2013', '07', '02', '07', '08', '22', '0.528384', '0']
['2013', '07', '02', '07', '08', '23', '0.535040', '0']
['2013', '07', '02', '07', '08', '24', '0.541696', '0']
['2013', '07', '02', '07', '08', '25', '0.548096', '0']
['2013', '07', '02', '07', '08', '26', '0.554752', '0']
['2013', '07', '02', '07', '08', '27', '0.561408', '0']
['2013', '07', '02', '07', '08', '28', '0.568064', '0']
['2013', '07', '02', '07', '08', '29', '0.574720', '0']
['2013', '07', '02', '07', '08', '30', '0.581376', '0']
['2013', '07', '02', '07', '08', '31', '0.588032', '0']
['2013', '07', '02', '07', '08', '32', '0.594688', '0']
['2013', '07', '02', '07', '08', '33', '0.601344', '0']
['2013', '07', '02', '07', '08', '34', '0.608000', '0']
['2013', '07', '02', '07', '08', '35', '0.614656', '0']
['2013', '07', '02', '07', '08', '36', '0.621056', '0']
['2013', '07', '02', '07', '08', '37', '0.627712', '0']
['2013', '07', '02', '07', '08', '38', '0.634368', '0']
['2013', '07', '02', '07', '08', '39', '0.641024', '0']
['2013', '07', '02', '07', '08', '40', '0.647680', '0']
['2013', '07', '02', '07', '08', '41', '0.654336', '0']
['2013', '07', '02', '07', '08', '42', '0.660992', '0']
['2013', '07', '02', '07', '08', '43', '0.667648', '0']
['2013', '07', '02', '07', '08', '44', '0.674304', '0']
['2013', '07', '02', '07', '08', '45', '0.680960', '0']
['2013', '07', '02', '07', '08', '46', '0.687360', '0']
['2013', '07', '02', '07', '08', '47', '0.694016', '0']
['2013', '07', '02', '07', '08', '48', '0.700672', '0']
['2013', '07', '02', '07', '08', '49', '0.707328', '0']
['2013', '07', '02', '07', '08', '50', '0.462592', '0']
['2013', '07', '02', '07', '08', '51', '0.469248', '0']
['2013', '07', '02', '07', '08', '52', '0.475648', '0']
['2013', '07', '02', '07', '08', '53', '0.482304', '0']
['2013', '07', '02', '07', '08', '54', '0.488960', '0']
['2013', '07', '02', '07', '08', '55', '0.495616', '0']
['2013', '07', '02', '07', '08', '56', '0.753920', '0']
['2013', '07', '02', '07', '08', '57', '0.760320', '0']
['2013', '07', '02', '07', '08', '58', '0.766976', '0']
['2013', '07', '02', '07', '08', '59', '0.773632', '0']
['2013', '07', '02', '07', '09', '00', '0.780288', '0']
['2013', '07', '02', '07', '09', '01', '0.786944', '0']
['2013', '07', '02', '07', '09', '02', '0.793600', '0']
['2013', '07', '02', '07', '09', '03', '0.800256', '0']
['2013', '07', '02', '07', '09', '04', '0.806912', '0']
['2013', '07', '02', '07', '09', '05', '0.813568', '0']
['2013', '07', '02', '07', '09', '06', '0.820224', '0']
['2013', '07', '02', '07', '09', '07', '0.826880', '0']
['2013', '07', '02', '07', '09', '08', '0.833280', '0']
['2013', '07', '02', '07', '09', '09', '0.839936', '0']
['2013', '07', '02', '07', '09', '10', '0.846592', '0']
['2013', '07', '02', '07', '09', '11', '0.853248', '0']
['2013', '07', '02', '07', '09', '12', '0.859904', '0']
['2013', '07', '02', '07', '09', '13', '0.866560', '0']
['2013', '07', '02', '07', '09', '14', '0.873216', '0']
['2013', '07', '02', '07', '09', '15', '0.879872', '0']
['2013', '07', '02', '07', '09', '16', '0.886528', '0']
['2013', '07', '02', '07', '09', '17', '0.893184', '0']
['2013', '07', '02', '07', '09', '18', '0.899584', '0']
['2013', '07', '02', '07', '09', '19', '0.906240', '0']
['2013', '07', '02', '07', '09', '20', '0.912896', '0']
['2013', '07', '02', '07', '09', '21', '0.919552', '0']
['2013', '07', '02', '07', '09', '22', '0.926208', '0']
['2013', '07', '02', '07', '09', '23', '0.932864', '0']
['2013', '07', '02', '07', '09', '24', '0.939520', '0']
['2013', '07', '02', '07', '09', '25', '0.946176', '0']
['2013', '07', '02', '07', '09', '26', '0.952832', '0']
['2013', '07', '02', '07', '09', '27', '0.959488', '0']
['2013', '07', '02', '07', '09', '28', '0.966144', '0']
['2013', '07', '02', '07', '09', '29', '0.972544', '0']
['2013', '07', '02', '07', '09', '30', '0.979200', '0']
['2013', '07', '02', '07', '09', '31', '0.985856', '0']
['2013', '07', '02', '07', '09', '32', '0.992512', '0']
['2013', '07', '02', '07', '09', '33', '0.999168', '0']
['2013', '07', '02', '07', '09', '34', '0.754432', '0']
['2013', '07', '02', '07', '09', '35', '0.761088', '0']
['2013', '07', '02', '07', '09', '36', '0.767488', '0']
['2013', '07', '02', '07', '09', '37', '0.774144', '0']
['2013', '07', '02', '07', '09', '38', '0.780800', '0']
['2013', '07', '02', '07', '09', '39', '0.787456', '0']
['2013', '07', '02', '07', '09', '40', '0.794112', '0']
['2013', '07', '02', '07', '09', '41', '0.800768', '0']
['2013', '07', '02', '07', '09', '42', '0.807424', '0']
['2013', '07', '02', '07', '09', '43', '0.814080', '0']
['2013', '07', '02', '07', '09', '44', '0.820480', '0']
['2013', '07', '02', '07', '09', '45', '0.827136', '0']
['2013', '07', '02', '07', '09', '46', '0.834048', '0']
['2013', '07', '02', '07', '09', '47', '0.840448', '0']
['2013', '07', '02', '07', '09', '48', '0.847104', '0']
['2013', '07', '02', '07', '09', '49', '0.853760', '0']
['2013', '07', '02', '07', '09', '50', '0.860416', '0']
['2013', '07', '02', '07', '09', '51', '0.867072', '0']
['2013', '07', '02', '07', '09', '52', '0.873728', '0']
['2013', '07', '02', '07', '09', '53', '0.880384', '0']
['2013', '07', '02', '07', '09', '54', '0.887040', '0']
['2013', '07', '02', '07', '09', '55', '0.893696', '0']
['2013', '07', '02', '07', '09', '56', '0.900096', '0']
['2013', '07', '02', '07', '09', '57', '0.906752', '0']
['2013', '07', '02', '07', '09', '58', '0.913408', '0']
['2013', '07', '02', '07', '09', '59', '0.920064', '0']
['2013', '07', '02', '07', '10', '00', '0.926720', '0']
['2013', '07', '02', '07', '10', '01', '0.933376', '0']
['2013', '07', '02', '07', '10', '02', '0.940032', '0']
['2013', '07', '02', '07', '10', '03', '0.946688', '0']
['2013', '07', '02', '07', '10', '04', '0.953344', '0']
['2013', '07', '02', '07', '10', '05', '0.959744', '0']
['2013', '07', '02', '07', '10', '06', '0.966656', '0']
['2013', '07', '02', '07', '10', '07', '0.973056', '0']
['2013', '07', '02', '07', '10', '08', '0.979712', '0']
['2013', '07', '02', '07', '10', '09', '0.986368', '0']
['2013', '07', '02', '07', '10', '10', '0.993024', '0']
['2013', '07', '02', '07', '10', '11', '0.999680', '0']
['2013', '07', '02', '07', '10', '13', '0.006400', '0']
['2013', '07', '02', '07', '10', '14', '0.013056', '0']
['2013', '07', '02', '07', '10', '15', '0.019712', '0']
['2013', '07', '02', '07', '10', '16', '0.026112', '0']
['2013', '07', '02', '07', '10', '16', '0.781056', '0']
['2013', '07', '02', '07', '10', '17', '0.787712', '0']
['2013', '07', '02', '07', '10', '18', '0.794368', '0']
['2013', '07', '02', '07', '10', '19', '0.801024', '0']
['2013', '07', '02', '07', '10', '20', '0.807424', '0']
['2013', '07', '02', '07', '10', '21', '0.814080', '0']
['2013', '07', '02', '07', '10', '22', '0.820736', '0']
['2013', '07', '02', '07', '10', '23', '0.827392', '0']
['2013', '07', '02', '07', '10', '24', '0.834048', '0']
['2013', '07', '02', '07', '10', '25', '0.840704', '0']
['2013', '07', '02', '07', '10', '26', '0.847360', '0']
['2013', '07', '02', '07', '10', '27', '0.854016', '0']
['2013', '07', '02', '07', '10', '28', '0.860672', '0']
['2013', '07', '02', '07', '10', '29', '0.867328', '0']
['2013', '07', '02', '07', '10', '30', '0.873984', '0']
['2013', '07', '02', '07', '10', '31', '0.880384', '0']
['2013', '07', '02', '07', '10', '32', '0.887040', '0']
['2013', '07', '02', '07', '10', '33', '0.893696', '0']
['2013', '07', '02', '07', '10', '34', '0.900352', '0']
['2013', '07', '02', '07', '10', '35', '0.907008', '0']
['2013', '07', '02', '07', '10', '36', '0.913664', '0']
['2013', '07', '02', '07', '10', '37', '0.920320', '0']
['2013', '07', '02', '07', '10', '38', '0.926976', '0']
['2013', '07', '02', '07', '10', '39', '0.681984', '0']
['2013', '07', '02', '07', '10', '40', '0.688640', '0']
['2013', '07', '02', '07', '10', '41', '0.695296', '0']
['2013', '07', '02', '07', '10', '42', '0.701952', '0']
['2013', '07', '02', '07', '10', '43', '0.708608', '0']
['2013', '07', '02', '07', '10', '44', '0.715264', '0']
['2013', '07', '02', '07', '10', '45', '0.721920', '0']
['2013', '07', '02', '07', '10', '46', '0.728320', '0']
['2013', '07', '02', '07', '10', '47', '0.735232', '0']
['2013', '07', '02', '07', '10', '48', '0.741888', '0']
['2013', '07', '02', '07', '10', '49', '0.748288', '0']
['2013', '07', '02', '07', '10', '50', '0.754944', '0']
['2013', '07', '02', '07', '10', '51', '0.761600', '0']
['2013', '07', '02', '07', '10', '52', '0.768256', '0']
['2013', '07', '02', '07', '10', '53', '0.774912', '0']
['2013', '07', '02', '07', '10', '54', '0.781568', '0']
['2013', '07', '02', '07', '10', '55', '0.788224', '0']
['2013', '07', '02', '07', '10', '56', '0.794880', '0']
['2013', '07', '02', '07', '10', '57', '0.801280', '0']
['2013', '07', '02', '07', '10', '58', '0.807936', '0']
['2013', '07', '02', '07', '10', '59', '0.814592', '0']
['2013', '07', '02', '07', '11', '00', '0.821248', '0']
['2013', '07', '02', '07', '11', '01', '0.827904', '0']
['2013', '07', '02', '07', '11', '02', '0.834560', '0']
